,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
954operating,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
954proved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954revision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,1,0,0,2,4,0,3,1,2,3,0,1,0,2,1
9556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955accumulated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955balance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955deferred,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
955dividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955impairment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955net,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
955other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
955total,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
956,1,0,1,0,4,4,1,4,0,2,0,1,0,2,2
956accounts,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
956cash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956employer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
956issuances,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
956less,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956property,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
956provision,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
956revision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956supplemental,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
956the,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,0,0,0,1,0,1,0,0,1,1,0,0,0,1,3
95799note,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957accounts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957additions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957bakken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957derivative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957diluted143,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
957goodwill,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
957midstream,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
957non,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
958,1,1,1,3,0,0,0,6,3,0,0,1,0,2,1
958_________________,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958derivatives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958other22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958proved,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
958repayments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958september,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
958unproved,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958wolfcamp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
959,0,0,0,0,2,0,1,2,1,4,0,0,0,6,0
9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959net,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
959ngls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95accrued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95cash,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95concentration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95contingenciesthe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95crude,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95derivative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95effect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95employee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95expense,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95first,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95mine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95newfield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95on,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95per,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95restricted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95table,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
95the,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,13,1,16,4,6,14,11,3,7,13,0,13,0,6,15
960,1,0,0,0,3,1,1,1,0,0,0,0,0,1,1
960475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960cash,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
960total,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
961,0,0,0,10,0,2,9,0,7,1,0,1,0,1,4
96104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961additions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961construction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961drilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961income,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
961midland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961revisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,0,8,0,0,5,1,1,1,4,0,0,0,0,1,0
962ceiling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962less,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
962other,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
962total,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
963,0,1,0,4,1,3,3,0,4,1,0,0,0,0,3
963_____________________,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
963accumulated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963costs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963long,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
963natural,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
963net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963thereafter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963total,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
963weighted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,2,0,2,0,0,1,0,4,1,0,0,1,0,1,0
9643item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964issuance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
964proceeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964purchases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964sand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,0,0,0,2,1,2,3,1,1,1,0,0,0,0,3
965accumulated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965cash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965future,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
965long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965natural,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
965non,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965sales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965state,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
965total,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
966,0,0,0,3,1,0,1,3,0,0,0,1,0,1,1
966change,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
966income,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
966total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,0,0,3,2,1,0,2,5,2,1,0,2,0,1,2
9671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967accretion,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
967drilling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
968,1,0,2,0,5,3,1,1,1,4,0,0,0,0,0
968asset,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
968charitable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
968corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968extensions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
968long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968office,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,1,0,1,0,0,1,2,1,2,0,0,1,0,2,1
96917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
969____________________________________________,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969diluted68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969january,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969long,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
969previously,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
969total,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96accretion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96assets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96at,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96average,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96forfeited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96glendivecombustion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96in,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
96newfield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96note,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
96nymex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96production,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
96s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96second,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96stack,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96table,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
96third,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96vested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3,9,6,10,2,12,7,5,13,2,0,1,0,12,8
970,0,0,1,2,0,1,1,6,1,5,0,0,0,0,2
9701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970asset,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
970depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970impairment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970selling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,1,0,1,3,5,1,0,2,1,2,0,0,0,1,1
971balance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
971benefits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971interest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
971less,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
971liabilities,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
971non,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971total,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
972,0,1,0,3,6,0,1,0,3,0,0,2,0,5,0
972017nymex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
972depreciation,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
972income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972interest,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
972noncontrolling,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
972other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
972related,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
972see,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973,0,0,0,2,5,2,0,1,2,1,0,0,0,9,2
9732019589,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9736other11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973see,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
973total,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
974,6,0,0,8,0,0,1,1,8,0,0,3,0,1,3
97410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9747operating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974accounts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
974as,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
974balance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974cash,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
974condensed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974earnings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974f,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
974impairment,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
974marketed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974ngls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974prepaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974restricted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974supplemental,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
975,0,0,6,0,3,2,1,1,2,0,0,0,0,6,1
9751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
975326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9757table,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
975employment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
975f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975increase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975investment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
975production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975shares,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
975stock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,0,0,1,1,1,2,1,7,0,0,0,1,0,1,1
976_____________________________________________________________________________,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976pro,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
976production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
976total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976year,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,0,0,2,5,0,1,0,2,5,1,0,2,0,0,0
977december,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
977eqt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977interest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977total,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0,0,0,2,7,0,1,5,0,6,0,0,0,2,0
9781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978additions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
978deferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978derivative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978funded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978these,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,6,0,0,17,3,0,2,4,15,1,0,2,0,0,0
979changes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979gain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979intercompany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979natural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979purchase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979total,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97_________________,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97asset,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97average,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97balance,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97cash,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
97compensation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97depletion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97depreciation,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97expected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97fourth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97january,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
97net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97newfield,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97part,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97restricted,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97table,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
97total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97weighted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,4,5,3,11,5,17,14,5,5,9,0,7,0,9,13
980,0,1,2,3,0,1,4,2,1,0,0,0,0,1,0
980200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980credit,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
980deferred,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
980f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
980nymex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980other,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
980revisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,1,0,0,3,0,0,0,6,1,0,0,1,0,2,4
981102item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981costs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981revisions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,4,0,1,5,0,0,2,5,8,1,0,3,0,0,0
982018nymex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982additional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982capitalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
982refining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982stock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982west,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
983,0,0,0,1,0,0,3,6,3,1,0,2,0,1,0
9838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983additions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983derivative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983total,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
984,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0
98410,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
984deferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984offsetting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984operating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984results,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,0,0,3,3,15,0,1,3,0,9,0,0,0,0,0
985____________________________________________,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985deferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985liabilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985net,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
985non,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985other,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
985see,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,0,0,0,1,1,4,1,2,5,2,0,0,0,0,5
986192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986accumulated,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
986decrease,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
986federal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986interest,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
986the,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,1,0,0,0,3,0,3,3,1,0,0,0,0,0,0
987125table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987december,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,0,0,1,2,3,1,0,3,3,2,0,0,0,0,1
98815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988net,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
988revision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1,0,0,4,1,0,0,1,3,2,0,1,0,2,0
9895⅜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989asset,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
989derivative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989end,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
989february,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989gains,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
989proved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989purchase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989the,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
98____________________________________________________________________________,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98accounts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98adjusted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98average,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98diluted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98effect,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98effects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98february,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98for,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98gas,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
98income,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98increase,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98loss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98net,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98newfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98ngls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98proved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98realized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98table,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
98the,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98third,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98vested,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,6,22,9,12,8,15,7,7,9,7,0,2,0,29,14
990,3,1,0,3,3,1,0,2,1,6,0,5,0,1,3
99028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990adjustments,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990costs,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
990gathering,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
990less,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990production,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
990total,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,3,4,3,2,3,0,2,5,5,2,0,0,0,1,0
99110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99125the,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991cash,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
991lease,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
